app_id,name,community_id,community_size
2051440,Guardener,1,1828
2073710,面具古墓,1,1828
2077870,My Dad Left Me,1,1828
2081060,Raid of Battlefield,1,1828
2082540,航海霸業 Maritime hegemony,1,1828
2094250,Valhalla：Awakening of Valkyrie,1,1828
2095450,Tiny Tactics,1,1828
2115650,Xeno Command,1,1828
2144390,Bengan Yes,1,1828
2172510,Fairy Biography2：Confidante,1,1828
2175800,LONGEYED PROJ,1,1828
2700,RollerCoaster Tycoon® 3: Platinum,2,1738
2800,X2: The Threat,2,1738
2810,X3: Reunion,2,1738
2820,X3: Terran Conflict,2,1738
2850,X: Tension,2,1738
3720,Evil Genius,2,1738
6200,Ghost Master®,2,1738
6210,Vegas: Make It Big™,2,1738
7600,Sid Meier's Railroads!,2,1738
7610,Railroad Tycoon 3,2,1738
7620,Railroad Tycoon II Platinum,2,1738
9730,Tycoon City: New York,2,1738
11590,Hospital Tycoon,2,1738
12470,Port Royale 2,2,1738
12560,Ride! Carnival Tycoon,2,1738
12690,Hunting Unlimited 2010,2,1738
16120,Plant Tycoon,2,1738
16130,Fish Tycoon,2,1738
17100,Children of the Nile: Enhanced Edition,2,1738
17120,Children of the Nile: Alexandria,2,1738
23450,Grand Ages: Rome,2,1738
23490,Tropico 3,2,1738
24670,Trainz™ Simulator 12,2,1738
24780,SimCity™ 4 Deluxe Edition,2,1738
25500,Cricket Revolution,2,1738
25930,East India Company,2,1738
25980,Majesty 2,2,1738
25990,Majesty Gold HD,2,1738
26900,Crayon Physics Deluxe,2,1738
32900,Restaurant Empire II,2,1738
33460,From Dust,2,1738
33520,Tropico Reloaded,2,1738
33570,Patrician III,2,1738
35070,Flora's Fruit Farm,2,1738
37210,Chocolatier®: Decadence by Design™,2,1738
37220,Cooking Dash®,2,1738
37240,Diner Dash:® Hometown Hero™,2,1738
38120,Farm Frenzy,2,1738
38130,Farm Frenzy 2,2,1738
38230,Hotel Giant 2,2,1738
39520,The Guild Gold Edition,2,1738
39650,The Guild II,2,1738
39680,The Guild II Renaissance,2,1738
40950,Stronghold HD,2,1738
40960,The Stronghold Collection,2,1738
40970,Stronghold Crusader HD,2,1738
40980,Stronghold Legends: Steam Edition,2,1738
42960,Victoria II,2,1738
43500,M.U.D. TV,2,1738
45100,Secret of the Magic Crystals,2,1738
46740,World Basketball Manager 2010,2,1738
47400,Stronghold 3 Gold,2,1738
47410,Stronghold Kingdoms,2,1738
48240,Anno 2070™,2,1738
57600,Tropico 3: Absolute Power,2,1738
57620,Patrician IV,2,1738
57650,Dungeons,2,1738
57690,Tropico 4,2,1738
73010,Cities in Motion,2,1738
90200,Farming Simulator 2011,2,1738
92800,SpaceChem,2,1738
97000,Solar 2,2,1738
105450,Age of Empires® III (2007),2,1738
200370,A Game of Dwarves,2,1738
200550,Dungeons - The Dark Lord,2,1738
201490,Airline Tycoon 2,2,1738
205610,Port Royale 3,2,1738
211800,Dead Hungry Diner,2,1738
212780,New Star Soccer 5,2,1738
216260,Don Bradman Cricket 14,2,1738
220260,Farming Simulator 2013 Titanium Edition,2,1738
221020,Towns,2,1738
222730,Reus,2,1738
224500,Gnomoria,2,1738
225420,Cities in Motion 2,2,1738
227020,Rise of Venice,2,1738
227180,Kingdom Wars,2,1738
230190,War for the Overworld,2,1738
230650,Lords of Football,2,1738
231140,Cities XL Platinum,2,1738
232890,Stronghold Crusader 2,2,1738
236790,Agricultural Simulator 2013 - Steam Edition,2,1738
239820,Game Dev Tycoon,2,1738
241240,Contraption Maker,2,1738
242920,Banished,2,1738
243040,Startopia,2,1738
245470,Democracy 3,2,1738
245620,Tropico 5,2,1738
246090,Spacebase DF-9,2,1738
247020,Cook Serve Delicious!,2,1738
248390,Craft The World,2,1738
249330,Unholy Heights,2,1738
251810,Leadwerks Game Engine,2,1738
252070,Gimbal,2,1738
252250,Maia,2,1738
253250,Stonehearth,2,1738
253370,Axis Game Factory's AGFPRO v3,2,1738
253790,rymdkapsel,2,1738
253900,Knights and Merchants,2,1738
254440,Pool Nation,2,1738
254590,Theme Park Studio,2,1738
255260,Pro Cycling Manager 2014,2,1738
257170,Rebuild 3: Gangs of Deadsville,2,1738
257650,Mosaico,2,1738
259450,Drifter,2,1738
259890,Agricultural Simulator: Historical Farming,2,1738
260510,World Basketball Tycoon,2,1738
260930,Emergency 2014,2,1738
261470,Distant Worlds: Universe,2,1738
262280,Dungeons 2,2,1738
262900,Smooth Operators,2,1738
265210,Viscera Cleanup Detail: Santa's Rampage,2,1738
267600,Airport Simulator 2014,2,1738
268650,From the Depths,2,1738
268890,Masters of the World - Geopolitical Simulator 3,2,1738
269170,Sports Bar VR,2,1738
269570,Gamer To Game Developer Series 1: More Than a Gamer,2,1738
270830,Global ATC Simulator,2,1738
270850,Car Mechanic Simulator 2014,2,1738
270950,Ski Region Simulator - Gold Edition,2,1738
271360,Industry Giant 2,2,1738
271370,Transport Giant,2,1738
272890,Vertiginous Golf,2,1738
273030,Pro Rugby Manager 2015,2,1738
273770,Game Tycoon 1.5,2,1738
274960,Tech Executive Tycoon,2,1738
275080,Post Master,2,1738
276340,My Riding Stables: Life with Horses,2,1738
276870,Dwelvers,2,1738
277500,Farming World,2,1738
278550,A-Train 9 V4.0 : Japan Rail Simulator,2,1738
280220,Creeper World 3: Arc Eternal,2,1738
280320,Adventurer Manager,2,1738
280360,Interstellaria,2,1738
280720,Imagine Earth,2,1738
282070,This War of Mine,2,1738
282400,SuperPower 2 Steam Edition,2,1738
282560,RollerCoaster Tycoon World™,2,1738
285310,RollerCoaster Tycoon®: Deluxe,2,1738
285330,RollerCoaster Tycoon® 2: Triple Thrill Pack,2,1738
285380,On The Road - Truck Simulator,2,1738
286750,Zoo Empire,2,1738
287200,Wildlife Park 3,2,1738
287220,Autocraft,2,1738
287450,Rise of Nations: Extended Edition,2,1738
287980,Mini Metro,2,1738
288140,Perfect Golf,2,1738
289340,Freight Tycoon Inc.,2,1738
289930,TransOcean: The Shipping Company,2,1738
289950,Construction Simulator 2015,2,1738
290020,LogicBots,2,1738
290970,1849,2,1738
291930,Industry Empire,2,1738
292200,Crazy Plant Shop,2,1738
292330,Starship Corporation,2,1738
293340,The Good Life,2,1738
293960,Spice Road,2,1738
294730,Marine Park Empire,2,1738
294830,RECYCLE,2,1738
296240,The Promised Land,2,1738
296470,Mount Your Friends,2,1738
297060,Freaking Meatbags,2,1738
297330,Arcadecraft,2,1738
297920,Space Colony: Steam Edition,2,1738
299500,International Snooker,2,1738
300160,Bridge!,2,1738
300570,Infinifactory,2,1738
300610,Pure Pool,2,1738
301120,Eastside Hockey Manager,2,1738
304350,Wildlife Park 2,2,1738
304580,CITYCONOMY: Service for your City,2,1738
304690,Star Sonata 2,2,1738
304730,Train Fever,2,1738
305940,Project AURA,2,1738
306490,Railroad Pioneer,2,1738
307760,Zoo Park,2,1738
307770,Wildlife Park 2 - Horses,2,1738
307930,Wildlife Park 2 - Dino World,2,1738
307990,Wildlife Park 2 - Fantasy,2,1738
310470,Grand Ages: Medieval,2,1738
311260,The Guild 3,2,1738
311840,Wildlife Park,2,1738
313010,Cities XXL,2,1738
313160,Farming Simulator 15,2,1738
313620,The Terminal 2,2,1738
314000,Pool Nation FX Lite,2,1738
314320,GamersGoMakers,2,1738
315660,Trainz: A New Era,2,1738
318260,Supreme: Pizza Empire,2,1738
320340,Cosmonautica,2,1738
322850,Pro Cycling Manager 2015,2,1738
322950,Pure Hold'em,2,1738
324090,Football Club Simulator - FCS #21,2,1738
325180,AppGameKit Classic: Easy Game Development,2,1738
328080,Rise to Ruins,2,1738
328220,Wild Season,2,1738
329970,KeeperRL,2,1738
331920,Airline Tycoon Deluxe,2,1738
333420,Cossacks 3,2,1738
336150,Virtual Pool 4,2,1738
336300,Hearthlands,2,1738
337220,Guild Commander,2,1738
337460,18 Wheels of Steel: Pedal to the Metal,2,1738
337820,The Mims Beginning,2,1738
338800,Seven Kingdoms 2 HD,2,1738
340150,Basement,2,1738
341000,Mad Games Tycoon,2,1738
341710,Crest - an indirect god sim,2,1738
341720,Among Ripples,2,1738
342970,Pixel Survivors,2,1738
343090,SimpleRockets,2,1738
344340,Front Office Football Seven,2,1738
344800,World of Mixed Martial Arts 3,2,1738
344810,Total Extreme Wrestling 2010,2,1738
344850,Big Pharma,2,1738
345580,Universal Combat CE,2,1738
346010,Besiege,2,1738
346240,Ski Park Tycoon,2,1738
346420,The Spatials,2,1738
346470,Tennis Elbow 2013,2,1738
346750,Merchant,2,1738
346810,Marble Age,2,1738
346900,AdVenture Capitalist,2,1738
347060,Pro Basketball Manager 2016,2,1738
348290,Hospital Manager,2,1738
348360,Doodle God,2,1738
350110,TransOcean 2: Rivals,2,1738
351080,The Corporate Machine,2,1738
351860,Cultures - Northland,2,1738
351870,Cultures - 8th Wonder of the World,2,1738
351910,Valhalla Hills,2,1738
351920,Crazy Machines 3,2,1738
352430,Farlight Explorers,2,1738
352550,Urban Empire,2,1738
352720,The Universim,2,1738
353630,Oil Enterprise,2,1738
353640,Train Valley,2,1738
356040,Sheltered,2,1738
356430,Chris Sawyer's Locomotion™,2,1738
357670,Home Improvisation: Furniture Sandbox,2,1738
358070,Earthtongue,2,1738
359230,Lethis - Path of Progress,2,1738
361280,Turmoil,2,1738
361320,Casino Inc.,2,1738
362620,Software Inc.,2,1738
362830,3D MiniGolf,2,1738
363530,Robot Arena III,2,1738
363600,Holy Potatoes! A Weapon Shop?!,2,1738
365450,Hacknet,2,1738
365670,Blender,2,1738
365800,AdvertCity,2,1738
366090,Colony Survival,2,1738
366290,Carp Fishing Simulator,2,1738
367450,Poly Bridge,2,1738
368230,Kingdom: Classic,2,1738
368470,GeoVox,2,1738
369290,Airport Madness: World Edition,2,1738
369530,Void Destroyer 2,2,1738
370060,Coffee Shop Tycoon,2,1738
370090,Axis Football 2015,2,1738
370360,TIS-100,2,1738
370510,Marble Mayhem: Fragile Ball,2,1738
371520,Bounty Train,2,1738
374640,March of Industry: Very Capitalist Factory Simulator Entertainments,2,1738
375180,Lunch Truck Tycoon,2,1738
375250,Pizza Express,2,1738
375820,Human Resource Machine,2,1738
375910,Anno 2205™,2,1738
375950,Viridi,2,1738
377900,Empire TV Tycoon,2,1738
378360,Ymir,2,1738
378800,Police Tactics: Imperio,2,1738
379600,Diner Mania,2,1738
383740,Marble Age: Remastered,2,1738
383840,Nimbatus - The Space Drone Constructor,2,1738
384080,Industry Manager: Future Technologies,2,1738
384310,Dead In Bermuda,2,1738
384550,Painters Guild,2,1738
385130,DvDrum Ultimate Drum Simulator!,2,1738
385240,Ultimate Arena,2,1738
386620,Cook Serve Delicious! 2!!,2,1738
386690,Fantastic Contraption,2,1738
386700,The Oil Blue: Steam Legacy Edition,2,1738
389220,Maximum Override,2,1738
390220,Toilet Tycoon,2,1738
391440,XenoBloom,2,1738
393430,Ice Lakes,2,1738
393920,Auto Dealership Tycoon,2,1738
394490,Buildanauts,2,1738
397100,MachineCraft,2,1738
397840,Car Mechanic Manager,2,1738
397900,Business Tour - Board Game with Online Multiplayer,2,1738
398640,Bowl Bound College Football,2,1738
399670,Game Corp DX,2,1738
400580,Black Closet,2,1738
401690,Life in Bunker,2,1738
402460,Rubled,2,1738
403190,Planetbase,2,1738
404530,Voxel Turf,2,1738
404640,Game Tycoon 2,2,1738
404790,Godot Engine,2,1738
404820,Ragdoll Runners,2,1738
405710,Staxel,2,1738
406080,Ant War: Domination,2,1738
407130,Tank Mechanic Simulator,2,1738
408340,Gravity Lab,2,1738
408740,Pro Gamer Manager,2,1738
408760,Pro Cycling Manager 2016,2,1738
408990,Timber and Stone,2,1738
410840,Rock God Tycoon,2,1738
411600,The Sentient,2,1738
411750,Brick Inventions,2,1738
414080,Life is Hard,2,1738
414120,Modbox,2,1738
414720,Astrox: Hostile Space Excavation,2,1738
414870,Super Mega Baseball 2,2,1738
415080,Cyber Team Manager,2,1738
415830,Gnomes Garden,2,1738
416000,Orange Season,2,1738
416210,Block'hood,2,1738
421040,Plantera,2,1738
422130,Comic Book Hero: The Greatest Cape,2,1738
422140,Wrestling Spirit 3,2,1738
422630,Metaverse Construction Kit,2,1738
423580,Project Highrise,2,1738
423770,Our Love Will Grow,2,1738
424590,Farm Expert 2017,2,1738
424780,Imperia Online,2,1738
426000,HunieCam Studio,2,1738
427940,Industries of Titan,2,1738
428350,Fear Equation,2,1738
428690,Youtubers Life,2,1738
431640,Doodle Kingdom,2,1738
432010,World's Dawn,2,1738
434090,Bridge! 2,2,1738
434520,Simutrans,2,1738
435490,Pierhead Arcade,2,1738
438730,Poly Towns,2,1738
439340,Tavern Tycoon - Dragon's Hangover,2,1738
439460,Ships 2017,2,1738
439720,Unending Galaxy,2,1738
440650,Niche - a genetics survival game,2,1738
445220,Avorion,2,1738
446020,Jalopy,2,1738
446800,Transport Fever,2,1738
447020,Farming Simulator 17,2,1738
448240,Hybrid Animals,2,1738
448280,Job Simulator,2,1738
450120,Capitalism Plus,2,1738
450700,The Spatials: Galactology,2,1738
451340,Gold Rush: The Game,2,1738
453090,Parkitect,2,1738
454060,Blueprint Tycoon,2,1738
454320,[the Sequence],2,1738
455980,Judgment: Apocalypse Survival Simulation,2,1738
458330,Vilmonic,2,1738
458830,Snooker Nation Championship,2,1738
459020,Melting Hearts: Our Love Will Grow 2,2,1738
459540,Cherry Tree High Girls' Fight,2,1738
461620,Predynastic Egypt,2,1738
462110,3 Coins At School,2,1738
462730,Townopolis,2,1738
463530,Empires of the Undergrowth,2,1738
464350,Screeps: World,2,1738
464850,Don Bradman Cricket 17,2,1738
464920,Surviving Mars,2,1738
465660,Franchise Hockey Manager 3,2,1738
466170,Idling to Rule the Gods,2,1738
466800,The Dope Game,2,1738
466860,上帝之城 I：监狱帝国 [City of God I - Prison Empire],2,1738
466940,The Sandbox Evolution - Craft a 2D Pixel Universe!,2,1738
467520,Power & Revolution,2,1738
468070,90 Minute Fever - Online Football (Soccer) Manager,2,1738
468240,VR Regatta - The Sailing Game,2,1738
469600,Legion TD 2 - Multiplayer Tower Defense,2,1738
469920,hackmud,2,1738
470740,Demolish & Build 2017,2,1738
471170,Romopolis,2,1738
474020,Ragnorium,2,1738
474890,Uncrewed,2,1738
476530,Children of a Dead Earth,2,1738
477900,Lord of Dwarves,2,1738
479100,Music Wars Empire,2,1738
481190,Stable Orbit - Build your own space station,2,1738
484900,Aven Colony,2,1738
485080,Megapolis,2,1738
485670,Mini Golf Arena,2,1738
485900,Hardware Engineers,2,1738
486440,Mosh Pit Simulator,2,1738
486860,MMORPG Tycoon 2,2,1738
488310,Eleven Table Tennis,2,1738
489600,The Golf Club VR,2,1738
492090,A-Train PC Classic,2,1738
492160,3D Pool,2,1738
492710,VR Ping Pong,2,1738
493900,Dungeons 3,2,1738
494050,Road to your City,2,1738
494670,TransRoad: USA,2,1738
495560,Farm Manager 2018,2,1738
496300,Kingdom: New Lands,2,1738
496450,J.A.C.K.,2,1738
496460,Life is Feudal: Forest Village,2,1738
497700,Safety First!,2,1738
497850,8-Bit Hordes,2,1738
499660,Medieval Kingdom Wars,2,1738
501190,Axis Football 2016,2,1738
502770,Voodoo Garden,2,1738
503370,Hospitalize,2,1738
503560,911 Operator,2,1738
503940,Railway Empire,2,1738
504210,SHENZHEN I/O,2,1738
504310,The Cooking Game,2,1738
505040,FORTIFY,2,1738
505700,Anyland,2,1738
505750,Trimmer Tycoon,2,1738
506140,Shop Heroes,2,1738
508710,Project Lounge,2,1738
511330,Farm Life: Natures Adventure,2,1738
511500,Nanuleu,2,1738
512460,Nature And Life - Drunk On Nectar,2,1738
513330,Party Tycoon,2,1738
513480,Geo,2,1738
514290,Factory Engineer,2,1738
514500,Atomic Society,2,1738
514670,Satellite Command,2,1738
516570,ADAPTR,2,1738
517790,Caesar™ 3,2,1738
518040,Volleyball Unbound - Pro Beach Volleyball,2,1738
519180,Streamer Simulator,2,1738
521090,Industry Giant,2,1738
521150,Another Brick in The Mall,2,1738
522230,The Fishing Club 3D: Multiplayer Sport Angling,2,1738
522660,Snooker-online multiplayer snooker game!,2,1738
523070,Black Forest,2,1738
525680,Deisim,2,1738
525700,Birthdays the Beginning,2,1738
525920,Pro Cycling Manager 2017,2,1738
529020,Virtual-O,2,1738
529700,Total Extreme Wrestling 2013,2,1738
532750,Dwarrows,2,1738
534370,Pure Farming 2018,2,1738
534910,3D Arcade Fishing,2,1738
535460,A Fear Of Heights And Other Things,2,1738
535930,Two Point Hospital,2,1738
536320,The Space Garden,2,1738
536750,BoomTown! Deluxe,2,1738
536890,Glittermitten Grove,2,1738
537520,SYMMETRY,2,1738
538810,Train Mechanic Simulator 2017,2,1738
538990,SugarMill,2,1738
544550,Stationeers,2,1738
544840,Children of Orc,2,1738
545130,Pro Basketball Manager 2017,2,1738
546070,Flower Design,2,1738
547900,Front Office Football Eight,2,1738
549040,Biotope,2,1738
549240,Beans: The Coffee Shop Simulator,2,1738
550670,What The Heck Dude?,2,1738
551930,Skater 2D,2,1738
553520,Trainz Railroad Simulator 2019,2,1738
554750,Axis Football 2017,2,1738
555050,Racket Fury: Table Tennis VR,2,1738
555510,MachiaVillain,2,1738
558870,Club Naughty,2,1738
558990,Opus Magnum,2,1738
559310,Illyriad - Grand Strategy MMO,2,1738
559910,Terroir,2,1738
563360,Market Tycoon,2,1738
563750,World Boxing Manager,2,1738
567750,Gamer Career Tycoon,2,1738
568220,Lobotomy Corporation | Monster Management Simulation,2,1738
569770,StarShip Constructor,2,1738
570420,X Rebirth VR Edition,2,1738
572160,Golf for Workgroups,2,1738
572620,Pierhead Arcade 2,2,1738
573120,Dead In Vinland,2,1738
573410,AI War 2,2,1738
573490,Interstellar Transport Company,2,1738
574720,Little Big Workshop,2,1738
574760,Starship Theory,2,1738
576260,Winds Of Trade,2,1738
576960,🧠 OUT OF THE BOX,2,1738
577670,Demolish & Build 2018,2,1738
579020,Constructor,2,1738
580200,Yonder: The Cloud Catcher Chronicles,2,1738
580720,Carrier Deck,2,1738
581220,News Tycoon,2,1738
583590,Arms Race - TCWE,2,1738
584280,Airport Master,2,1738
585900,Harvest Moon: Light of Hope Special Edition,2,1738
587470,Chroma Lab,2,1738
588160,Pizza Connection 3,2,1738
588190,Tower!3D Pro,2,1738
589870,Learn to Fly 3,2,1738
591370,Production Line : Car factory simulation,2,1738
591460,Parkasaurus,2,1738
591680,Taphouse VR,2,1738
592340,Mall Empire,2,1738
593490,Empire Architect,2,1738
594040,SERIES MAKERS TYCOON,2,1738
594720,Star Merchant,2,1738
595420,Franchise Hockey Manager 4,2,1738
598330,SimAirport,2,1738
598960,Mashinky,2,1738
599000,Pizza Connection 2,2,1738
599460,Weapon Shop Fantasy,2,1738
600280,Supreme Ruler The Great War,2,1738
600480,Megaquarium,2,1738
602320,Train Valley 2,2,1738
603150,Defence to death,2,1738
603630,Rubber Ball VR,2,1738
603940,Pixel Shopkeeper,2,1738
604510,Empires in Ruins,2,1738
605230,Grey Hack,2,1738
606800,Startup Company,2,1738
610080,Realm Grinder,2,1738
611040,Tube Tycoon,2,1738
612720,SAELIG,2,1738
613880,Zoo Tycoon: Ultimate Animal Collection,2,1738
614630,Tiny Rails,2,1738
617700,Weed Shop 2,2,1738
618850,Pumpkin Days,2,1738
619150,while True: learn(),2,1738
619210,4D Toys,2,1738
619430,World of Castles,2,1738
620190,Gunsmith,2,1738
621070,Legends of Ellaria,2,1738
622720,Weedcraft Inc,2,1738
622980,TrainClicker Idle Evolution,2,1738
623700,Rec Center Tycoon - Management Simulator,2,1738
625860,God Awe-full Clicker,2,1738
627620,Intelligent Design: An Evolutionary Sandbox,2,1738
628200,The Invisible Hand,2,1738
628530,Blobby Tennis,2,1738
631540,Community Inc,2,1738
634160,Cattails | Become a Cat!,2,1738
638000,When Ski Lifts Go Wrong,2,1738
638200,Capitalism 2,2,1738
641320,Cooking Simulator,2,1738
643590,Everyday Golf VR,2,1738
644930,They Are Billions,2,1738
645260,Trophy Fishing 2,2,1738
645630,Car Mechanic Simulator 2018,2,1738
646500,Egypt: Old Kingdom,2,1738
648350,Jurassic World Evolution,2,1738
649790,Harvest Life,2,1738
650350,Machine World 2,2,1738
652660,ESport Manager,2,1738
653930,Tiny Town VR,2,1738
656200,电竞俱乐部/ESports Club,2,1738
656490,Automobile Tycoon,2,1738
656510,Epic Car Factory,2,1738
656530,Pro Gamer Manager 2,2,1738
657240,Tracks - The Train Set Game,2,1738
658600,Lawnmower Game,2,1738
658850,Do Not Feed the Monkeys,2,1738
658970,CasinoRPG,2,1738
659540,Warsim: The Realm of Aslona,2,1738
659920,Transports,2,1738
661230,Progress Bar Simulator,2,1738
662680,Beetle Uprising,2,1738
664320,Holy Potatoes! What the Hell?!,2,1738
665360,Comedy Night,2,1738
665370,Mutilate-a-Doll 2,2,1738
666150,Prehistoric Kingdom,2,1738
666610,Endless ATC,2,1738
666730,This Merchant Life,2,1738
667610,Ancient Cities,2,1738
670820,Civitatem,2,1738
671170,Great eSports Manager,2,1738
671440,Rise of Industry,2,1738
671970,Junkyard Simulator,2,1738
672630,Academia : School Simulator,2,1738
672860,StellarHub,2,1738
673210,Frontier Pilot Simulator,2,1738
673600,Prison Boss VR,2,1738
673610,Airport CEO,2,1738
673950,Farm Together,2,1738
674090,Sky Haven Tycoon - Airport Simulator,2,1738
674370,CoffeeBiz Tycoon,2,1738
676510,Industrial Petting,2,1738
677340,The Colonists,2,1738
677450,Medieval Shopkeeper Simulator,2,1738
678390,Office Management 101,2,1738
678900,Farmer's Dynasty,2,1738
679750,Catch & Release,2,1738
680860,Evil Labs,2,1738
681640,World of Contraptions,2,1738
682130,Discord Bot Maker,2,1738
682530,MarZ: Tactical Base Defense,2,1738
682990,Drug Dealer Simulator,2,1738
683770,Rover Builder,2,1738
683900,RollerCoaster Tycoon® Classic,2,1738
684270,Silicon Zeroes,2,1738
684410,Bridge Constructor Portal,2,1738
684450,Surviving the Aftermath,2,1738
684580,Shoppe Keep 2,2,1738
685240,Paradiddle,2,1738
686680,Computer Tycoon,2,1738
686900,Bronze Age - HD Edition,2,1738
688020,Kitchen Simulator 2,2,1738
688060,Odd Realm,2,1738
688660,Her Majesty's Ship,2,1738
689980,Car Trader Simulator,2,1738
690370,Cantata,2,1738
690830,Foundation,2,1738
692030,Tennis World Tour,2,1738
693580,Goblins of Elderstone,2,1738
693700,Prime Mover,2,1738
694130,My Free Zoo,2,1738
695290,The Golf Club™ 2019 featuring PGA TOUR,2,1738
695600,This Grand Life,2,1738
699920,Despotism 3k,2,1738
700200,20 Minute Metropolis - The Action City Builder,2,1738
700600,Evil Genius 2: World Domination,2,1738
700820,TFM: The First Men,2,1738
703510,Wooden Battles,2,1738
704040,Castle Clicker : Building Tycoon,2,1738
704230,Pro Cycling Manager 2018,2,1738
704510,Mercury Fallen,2,1738
704640,Evolution of Ages: Settlements,2,1738
708150,Lost Artifacts - Ancient Tribe Survival,2,1738
708190,Code World,2,1738
708310,Infinite Gravity,2,1738
708340,Shark Simulator,2,1738
708760,Social Club VR : Casino Nights,2,1738
709240,Ingnomia,2,1738
711010,Corrupt - Political Simulator,2,1738
713100,'StockUp',2,1738
713460,Train Frontier Classic,2,1738
715050,The Islander,2,1738
716490,EXAPUNKS,2,1738
718650,Driftland: The Magic Revival,2,1738
719640,War Planet Online: Global Conquest,2,1738
719730,Uptasia,2,1738
722660,Startup Freak,2,1738
724680,Cosmo's Quickstop,2,1738
725960,Ballistic Mini Golf,2,1738
726110,Overcrowd: A Commute 'Em Up,2,1738
726720,Marble Run,2,1738
726840,City Game Studio: a tycoon about game dev,2,1738
727570,After the Collapse,2,1738
728730,Holyday City: Reloaded,2,1738
730050,Verdant Skies,2,1738
730410,Music Band Manager,2,1738
731650,Summer Islands,2,1738
731920,Government Simulator,2,1738
732050,Voxel Tycoon,2,1738
732160,The Wild Age,2,1738
733460,First Feudal,2,1738
733990,I Can't Believe It's Not Gambling,2,1738
734750,PickCrafter,2,1738
735280,EMERGENCY 20,2,1738
738060,Freddy Fazbear's Pizzeria Simulator,2,1738
738550,Spike Volleyball,2,1738
738610,Train Station Simulator,2,1738
740250,Neos VR,2,1738
742970,Oraxum Trials,2,1738
744260,Legend of Homebody,2,1738
746560,Gadgeteer,2,1738
746620,Bakery,2,1738
749960,Townsmen VR,2,1738
750050,Diesel Brothers: Truck Building Simulator,2,1738
750170,Diesel Railcar Simulator,2,1738
750520,Arcade Tycoon ™ : Simulation,2,1738
751110,OVERVIEW (A Walk Through The Universe),2,1738
754150,Rolling Line,2,1738
754500,Plutocracy,2,1738
755550,True Mining Simulator,2,1738
758100,E-Startup,2,1738
758410,AO International Tennis,2,1738
758870,Kynseed,2,1738
760630,Tennis Elbow Manager 2,2,1738
760640,Tennis Elbow 4,2,1738
760650,Hammerting,2,1738
761350,Booth: A Dystopian Adventure,2,1738
762480,Chinese inn,2,1738
762650,Depraved,2,1738
763100,Lumberjack Simulator,2,1738
763790,TrainerVR,2,1738
765250,Mind the Vikings,2,1738
765810,Mars Horizon,2,1738
767240,BASIC8,2,1738
767420,Wauies - The Pet Shop Game,2,1738
768300,Zhulik.exe,2,1738
770810,Good Pizza Great Pizza - Cooking Simulator Game,2,1738
772180,Cricket Club,2,1738
773580,Game Dev Studio,2,1738
773790,Ostriv,2,1738
774351,Citystate,2,1738
774541,Species: Artificial Life Real Evolution,2,1738
776660,Smooth Operators 2,2,1738
777770,WAR PARTY,2,1738
778010,Filmmaker Tycoon,2,1738
779260,Kode Studio,2,1738
779330,Ninja Tycoon,2,1738
779430,Full Ace Tennis Simulator,2,1738
780280,Summer Funland,2,1738
781130,Creatura,2,1738
781180,Technicity,2,1738
784150,Workers & Resources: Soviet Republic,2,1738
787860,Farming Simulator 19,2,1738
788470,Stonies,2,1738
788700,ValeGuard,2,1738
789100,My Little Farmies,2,1738
791990,MOBA GM,2,1738
792100,7 Billion Humans,2,1738
793460,112 Operator,2,1738
793490,Exocraft,2,1738
794180,PRO FISHING SIMULATOR,2,1738
797400,Railroad Corporation,2,1738
799240,My Free Farm 2,2,1738
801870,Ramen,2,1738
803050,Per Aspera,2,1738
804430,Drink Pro Tycoon,2,1738
809140,Cliff Empire,2,1738
809310,Sipho,2,1738
809720,Rescue HQ - The Tycoon,2,1738
809730,FISHERY,2,1738
811550,MythBusters: The Game - Crazy Experiments Simulator,2,1738
815780,PIPE by BMX Streets,2,1738
819650,Bitcoin,2,1738
821250,Flotsam,2,1738
821610,My Sunny Resort,2,1738
821670,Horse Farm,2,1738
821880,Idol Manager,2,1738
822990,Spinnortality | cyberpunk management sim,2,1738
823950,Re:Legend,2,1738
824000,Hokko Life,2,1738
824450,Blockchain Tycoon,2,1738
829590,CryoFall,2,1738
830590,Holy Potatoes! A Spy Story?!,2,1738
831470,One Dollar Simulator,2,1738
832360,Hotel Magnate,2,1738
832680,Darts and Friends,2,1738
835910,Above the Fold,2,1738
839310,Signal Simulator,2,1738
839920,9 Balls,2,1738
840010,Garden Paws,2,1738
840390,Spacebase Startopia,2,1738
841190,Honey I Joined a Cult,2,1738
842150,Wild West Saga: Idle Tycoon Clicker,2,1738
842780,NavalArt,2,1738
844960,Pro 11 - Football Manager Game,2,1738
846030,ΔV: Rings of Saturn,2,1738
846730,RUGBY 20,2,1738
846800,Diner Bros,2,1738
851930,Battle Royale Tycoon,2,1738
852220,Accident,2,1738
853480,Pestis,2,1738
853550,Equilinox,2,1738
856010,National Machine,2,1738
857050,Casual Penalty,2,1738
857180,The Cooking Game VR,2,1738
857350,CopperCube 6 Game Engine,2,1738
858630,Aquaculture Land: Fish Farming Simulation,2,1738
858810,Dawn of Man,2,1738
859440,Mars or Die!,2,1738
859580,Imperator: Rome,2,1738
860890,Factory Town,2,1738
864680,Rover Mechanic Simulator,2,1738
