app_id,tag
95700,Puzzle
95700,Surreal
95900,Action
95900,Arcade
95900,Flight
95900,Simulation
96000,Adventure
96000,Hidden Object
96000,Logic
96000,Point & Click
96000,Puzzle
96000,Surreal
96100,Action
96100,Arcade
96100,Platformer
96100,Puzzle
96100,Puzzle Platformer
96100,Shooter
96200,Action
96200,Arcade
96200,Shoot 'Em Up
96200,Shooter
96200,Top-Down Shooter
96800,Action
96800,Arena Shooter
96800,FPS
96900,2D Fighter
96900,Action
96900,Strategy
97000,God Game
97000,Sandbox
97000,Simulation
97000,Space Sim
97110,Real-Time Strategy
97110,Strategy
97120,Real-Time Strategy
97120,Strategy
97130,Real-Time Strategy
97130,Strategy
98100,Adventure
98100,Experimental
98100,Point & Click
98100,Puzzle
98200,Chess
98200,Strategy
98200,Tactical
98200,Turn-Based
98200,Turn-Based Strategy
98200,Turn-Based Tactics
98211,Strategy
98300,Action
98300,Simulation
98300,Strategy
98300,Tower Defense
98400,Action
98400,Dystopian
98400,FPS
98400,Shooter
98421,Action
98500,Action
98500,Twin Stick Shooter
98600,Action
98600,Puzzle
98600,Simulation
98600,Strategy
98800,Crafting
98800,Dungeon Crawler
98800,RPG
98800,Roguelike
98800,Roguelite
98800,Traditional Roguelike
98800,Turn-Based
98820,RPG
98820,Roguelike
98822,Adventure
98822,RPG
98822,Roguelike
98900,3D Platformer
98900,Action
98900,Arcade
98900,Base Building
98900,Inventory Management
98900,MOBA
98900,Platformer
98900,RPG
98900,Shooter
98900,Side Scroller
98900,Strategy
98900,Tactical
98900,Tower Defense
99100,Action
99100,Hack and Slash
99100,RPG
99120,Action
99120,On-Rails Shooter
99120,Shooter
99300,Action
99300,Arcade
99300,Racing
99300,Shoot 'Em Up
99300,Shooter
99300,Top-Down Shooter
99300,Twin Stick Shooter
99300,Vehicular Combat
99400,Action
99400,Hack and Slash
99410,Action
99410,Hack and Slash
99610,Strategy
99611,Strategy
99612,Strategy
99614,Strategy
99700,Platformer
99700,Puzzle
99700,Puzzle Platformer
99700,Strategy
99900,Action
99900,Action RPG
99900,Adventure
99900,Dungeon Crawler
99900,Hack and Slash
99900,RPG
99910,Adventure
99910,Puzzle
99910,RPG
99910,Strategy
102200,Adventure
102200,Card Battler
102200,Card Game
102200,Deckbuilder
102200,RPG
102600,Action
102600,Adventure
102600,Arcade
102600,RPG
102600,Shooter
102600,Strategy
102600,Third-Person Shooter
102600,Tower Defense
102622,Action
102622,Strategy
102623,Action
102623,Strategy
102810,Action
102810,Adventure
102810,Shooter
102810,Twin Stick Shooter
102840,Action
102840,Adventure
102840,Beat 'em up
102840,Hack and Slash
102840,Platformer
102840,Shooter
102840,Side Scroller
102850,Action
102850,Adventure
102850,Puzzle
102850,Stealth
104000,Strategy
104000,Tower Defense
104020,Platformer
104100,Action
104100,Roguelike
104100,Strategy
104200,Action
104200,Adventure
104200,Arcade
104200,Platformer
104200,Puzzle
104200,Shoot 'Em Up
104200,Shooter
104200,Strategy
104600,Action
104600,Adventure
104600,Puzzle
104900,Action
104900,Adventure
104900,FPS
104900,Mechs
104900,Shooter
104900,Strategy
104900,Third-Person Shooter
105000,Adventure
105000,Escape Room
105000,Point & Click
105000,Puzzle
105100,Adventure
105100,Point & Click
105100,Puzzle
105300,Match 3
105300,Puzzle
105420,Action
105420,Platformer
105450,Action
105450,Adventure
105450,Base Building
105450,Building
105450,City Builder
105450,Real-Time Strategy
105450,Resource Management
105450,Simulation
105450,Strategy
105700,Action
105700,Adventure
105700,Platformer
105800,Action
105800,Platformer
107100,Action
107100,Action RPG
107100,Adventure
107100,Hack and Slash
107100,RPG
107100,Twin Stick Shooter
107104,Action
107200,Action
107200,Adventure
107200,RPG
107200,Sandbox
107200,Shooter
107200,Strategy
107200,Top-Down Shooter
107300,Adventure
107300,JRPG
107300,RPG
107300,Turn-Based
107310,Action
107310,Adventure
107310,JRPG
107310,RPG
107310,Turn-Based
107600,Action
107600,Arcade
107600,Arena Shooter
107600,Bullet Hell
107600,Shoot 'Em Up
107600,Shooter
107600,Twin Stick Shooter
108110,RPG
108110,Simulation
108110,Space Sim
108200,Board Game
108200,Strategy
108200,Tabletop
108200,Trains
108200,Turn-Based
108200,Turn-Based Strategy
108200,Turn-Based Tactics
108210,Board Game
108210,Simulation
108210,Strategy
108210,Tactical
108210,Turn-Based
108210,Wargame
108230,Board Game
108230,Strategy
108231,Board Game
108231,Strategy
108500,Action
108500,Adventure
108500,Platformer
108500,Puzzle
108500,Puzzle Platformer
108500,Strategy
108700,Action
108700,Arcade
108700,Combat Racing
108700,Racing
108700,Vehicular Combat
108710,Action
108710,Adventure
108710,Shooter
108710,Survival
108710,Survival Horror
108710,Third-Person Shooter
108710,Thriller
108726,Action
108726,Adventure
108800,Action
108800,Adventure
108800,FPS
108800,RPG
108800,Shooter
108800,Stealth
108800,Survival
109200,Match 3
109200,Puzzle
109200,RPG
109500,Action
109700,Real-Time Strategy
109700,Strategy
110400,Platformer
110400,Racing
110500,Action
110500,Arcade
110600,Action
110600,Arcade
110600,Shoot 'Em Up
110600,Shooter
110610,Action
110610,Arcade
110610,Platformer
110630,Action
110630,Arcade
110630,Shoot 'Em Up
110630,Twin Stick Shooter
110800,Action
110800,Adventure
110800,Puzzle
110800,Strategy
110800,Third-Person Shooter
110800,Thriller
111000,Adventure
111000,Hidden Object
111000,Point & Click
111000,Puzzle
111010,Adventure
111010,Hidden Object
111010,Point & Click
111100,Driving
111100,Level Editor
111100,Racing
111300,Action
111300,Racing
111300,Sports
111400,Action
111400,Shooter
111400,Top-Down Shooter
111600,Action
111600,Platformer
111600,Shooter
111600,Side Scroller
111800,Level Editor
111800,Platformer
111800,Puzzle
111800,Puzzle Platformer
112100,Adventure
112100,CRPG
112100,Grid-Based Movement
112100,Party-Based RPG
112100,RPG
112100,Strategy
112100,Turn-Based
112100,Turn-Based Combat
113020,Action
113020,Adventure
113020,Heist
113020,Stealth
113020,Strategy
113200,Action
113200,Action Roguelike
113200,Adventure
113200,Bullet Hell
113200,Dungeon Crawler
113200,RPG
113200,Roguelike
113200,Roguelite
113200,Survival
113204,Action
113204,Adventure
113204,Bullet Hell
113204,Dungeon Crawler
113204,RPG
113204,Roguelike
113204,Roguelite
113400,Action
113400,Adventure
113400,FPS
113400,Hacking
113400,Racing
113400,Sandbox
113400,Shooter
113400,Third-Person Shooter
113420,Action
113420,Action RPG
113420,Adventure
113420,Crafting
113420,FPS
113420,RPG
113420,Sandbox
113420,Shooter
113420,Survival
113420,Third-Person Shooter
115100,Adventure
115100,JRPG
115100,Puzzle
115100,RPG
115100,Turn-Based
115100,Turn-Based Combat
115100,Turn-Based Strategy
115110,Adventure
115110,Puzzle
115120,Action
115120,Mechs
115120,Shooter
115120,Strategy
115120,Third-Person Shooter
115120,Tower Defense
115200,Real-Time Strategy
115200,Strategy
115210,Real-Time Strategy
115210,Strategy
115220,Real-Time Strategy
115220,Strategy
115320,Action
115320,Adventure
115320,Hack and Slash
115320,RPG
115320,Sandbox
115320,Stealth
115340,Action
115800,Action
115800,Action-Adventure
115800,Adventure
115800,Flight
115800,Metroidvania
115800,Platformer
115800,Puzzle Platformer
115800,RPG
116100,Arcade
116100,Racing
116120,Action
116120,Arcade
116120,Puzzle
200010,3D Platformer
200010,Adventure
200010,Platformer
200010,Puzzle
200010,Puzzle Platformer
200010,Science
200010,Strategy
200020,Action
200020,Shooter
200020,Third-Person Shooter
200080,Adventure
200080,Point & Click
200080,Puzzle
200130,Puzzle
200130,Strategy
200150,Board Game
200150,Chess
200150,Strategy
200150,Tabletop
200170,Action
200170,Side Scroller
200170,Strategy
200170,Tactical
200170,Turn-Based
200170,Turn-Based Strategy
200185,Strategy
200188,Strategy
200189,Strategy
200190,Adventure
200190,Platformer
200230,Automobile Sim
200230,Racing
200230,Simulation
200260,Action
200260,Action-Adventure
200260,Adventure
200260,Beat 'em up
200260,Comic Book
200260,Fighting
200260,Metroidvania
200260,Sandbox
200260,Stealth
200370,Building
200370,City Builder
200370,Crafting
200370,Simulation
200370,Strategy
200390,Dystopian
200390,Real-Time Strategy
200390,Strategy
200390,Tower Defense
200410,Action
200410,Simulation
200410,Space Sim
200440,RPG
200490,Adventure
200490,Point & Click
200510,Action
200510,Base Building
200510,RPG
200510,Strategy
200510,Tactical
200510,Turn-Based
200510,Turn-Based Strategy
200510,Turn-Based Tactics
200550,Management
200550,RPG
200550,Simulation
200550,Strategy
200590,Action
200590,Pinball
200610,Action
200620,Action
200670,RPG
200670,Strategy
200670,Turn-Based
200670,Turn-Based Strategy
200710,Action
200710,Action RPG
200710,Adventure
200710,Dungeon Crawler
200710,Hack and Slash
200710,RPG
200891,Action
200891,Adventure
200900,Action
200900,Adventure
200900,Metroidvania
200900,Platformer
200900,Shooter
200910,Experimental
200910,RPG
200910,Rhythm
200960,CRPG
200960,Creature Collector
200960,RPG
200960,Strategy
200960,Turn-Based
200960,Turn-Based Combat
200980,CRPG
200980,Creature Collector
200980,RPG
200980,Strategy
200980,Turn-Based
200980,Turn-Based Combat
200990,Creature Collector
200990,RPG
200990,Strategy
200990,Turn-Based
200990,Turn-Based Combat
201000,Creature Collector
201000,RPG
201000,Strategy
201000,Turn-Based
201000,Turn-Based Combat
201010,Creature Collector
201010,RPG
201010,Strategy
201010,Turn-Based
201010,Turn-Based Combat
201070,Action
201070,FPS
201070,Strategy
201100,Action
201100,Racing
201210,Action
201210,RPG
201210,Strategy
201210,Tactical
201210,Trading Card Game
201210,Turn-Based
201210,Turn-Based Strategy
201210,Turn-Based Tactics
201230,Action
201230,Adventure
201230,Crafting
201230,FPS
201230,RPG
201230,Sandbox
201271,Action
201271,Adventure
201271,Grand Strategy
201271,Real-Time Strategy
201271,Simulation
201271,Strategy
201271,Tactical
201271,Turn-Based Strategy
201272,Strategy
201273,Strategy
201274,Strategy
201275,Strategy
201276,Strategy
201277,Strategy
201279,Strategy
201290,4X
201290,Base Building
201290,Building
201290,Diplomacy
201290,Immersive Sim
201290,Real-Time Strategy
201290,Space Sim
201290,Strategy
201290,Tactical
201310,4X
201310,Action
201310,Adventure
201310,Economy
201310,Sandbox
201310,Simulation
201310,Space Sim
201310,Strategy
201310,Trading
201420,Action
201420,Adventure
201420,FPS
201420,Level Editor
201420,Metroidvania
201420,Platformer
201420,Puzzle
201420,Puzzle Platformer
201480,Action
201480,JRPG
201480,RPG
201480,Turn-Based
201490,Economy
201490,Management
201490,Simulation
201490,Strategy
201510,Action
201510,Automobile Sim
201510,Combat Racing
201510,Driving
201510,Racing
201510,Vehicular Combat
201570,Action
201570,Arcade
201570,Bullet Hell
201570,Shoot 'Em Up
201570,Shooter
201570,Side Scroller
201570,Twin Stick Shooter
201790,Action
201790,Adventure
201790,RPG
201790,Shooter
201790,Strategy
201790,Third-Person Shooter
201790,Tower Defense
201802,Action
201802,Strategy
201804,Action
201804,Strategy
201805,Action
201805,Strategy
201809,Action
201809,Strategy
201810,Action
201810,Adventure
201810,Alternate History
201810,Dystopian
201810,FPS
201810,Shooter
201810,Stealth
201870,Action
201870,Action-Adventure
201870,Adventure
201870,RPG
201870,Sandbox
201870,Stealth
201877,Action
201881,Action
201881,Adventure
201882,Action
201882,Adventure
202130,Strategy
202200,4X
202200,Artificial Intelligence
202200,Base Building
202200,Building
202200,Diplomacy
202200,Grand Strategy
202200,Management
202200,Sandbox
202200,Strategy
202200,Turn-Based
202200,Turn-Based Strategy
202310,Action
202310,Arcade
202310,Racing
202310,Simulation
202370,Action
202370,Platformer
202410,Action
202410,Bullet Hell
202410,Shoot 'Em Up
202410,Twin Stick Shooter
202530,2D Platformer
202530,Action
202530,Adventure
202530,Arcade
202530,Platformer
202530,Side Scroller
202670,Adventure
202670,Point & Click
202670,Puzzle
202690,Grand Strategy
202690,Real-Time Strategy
202690,Simulation
202690,Strategy
202710,Action
202710,MOBA
202710,Real-Time Strategy
202710,Real-Time Tactics
202710,Sandbox
202710,Strategy
202710,Tactical
202730,Action
202730,Adventure
202730,Level Editor
202730,Stealth
202750,Action
202750,Adventure
202750,Arcade
202750,Shooter
202750,Survival
202750,Survival Horror
202750,Third-Person Shooter
202750,Thriller
202860,Real-Time Strategy
202860,Strategy
203140,Action
203140,Adventure
203140,Shooter
203140,Stealth
203140,Strategy
203140,Tactical
203140,Third-Person Shooter
203160,Action
203160,Action-Adventure
203160,Adventure
203160,Platformer
203160,Puzzle
203160,RPG
203160,Shooter
203160,Stealth
203160,Third-Person Shooter
203210,Alternate History
203210,Arcade
203210,Arena Shooter
203210,Building
203210,Bullet Hell
203210,Driving
203210,Shoot 'Em Up
203210,Shooter
203210,Side Scroller
203210,Top-Down Shooter
203210,Twin Stick Shooter
203210,Vehicular Combat
203290,Action
203290,Adventure
203290,FPS
203290,Shooter
203290,Simulation
203290,Strategy
203290,Survival
203290,Tactical
203350,Adventure
203350,Hex Grid
203350,RPG
203350,Strategy
203350,Strategy RPG
203350,Tactical
203350,Tactical RPG
203350,Turn-Based
203350,Turn-Based Strategy
203358,RPG
203358,Strategy
203358,Turn-Based Strategy
203510,Action
203510,Action RPG
203510,JRPG
203510,Metroidvania
203510,Platformer
203510,RPG
203510,Side Scroller
203560,Puzzle
203630,4X
203630,Hex Grid
203630,RPG
203630,Strategy
203630,Turn-Based
203630,Turn-Based Strategy
203650,2D Platformer
203650,Action
203650,Adventure
203650,Platformer
203650,Side Scroller
203700,Action
203700,RPG
203701,Action
203701,RPG
203750,Action
203750,Adventure
203750,Dystopian
203750,RPG
203750,Shooter
203750,Third-Person Shooter
203765,Action
203766,Action
203770,Diplomacy
203770,Grand Strategy
203770,RPG
203770,Real-Time Strategy
203770,Sandbox
203770,Simulation
203770,Strategy
203772,Strategy
203773,Strategy
203774,Strategy
203775,Strategy
203776,Strategy
203778,Strategy
203830,Adventure
203830,Escape Room
203830,Point & Click
203830,Puzzle
203990,Action
203990,Arcade
203990,Bullet Hell
203990,Precision Platformer
203990,Shoot 'Em Up
203990,Shooter
203990,Side Scroller
204030,Action
204030,Action RPG
204030,Adventure
204030,RPG
204060,Adventure
204060,Point & Click
204060,Puzzle
204060,Walking Simulator
204100,Action
204100,Adventure
204100,Shooter
204100,Third-Person Shooter
204120,Action
204120,Adventure
204120,Puzzle
204180,Action
204180,Adventure
204180,Arcade
204180,Puzzle
204180,Rhythm
204180,Shoot 'Em Up
204180,Strategy
204182,Action
204185,Action
204220,Adventure
204220,Platformer
204220,Puzzle
204220,Puzzle Platformer
204240,Adventure
204240,Logic
204240,Platformer
204240,Puzzle
204240,Puzzle Platformer
204240,Strategy
204240,Surreal
204290,City Builder
204290,Strategy
204300,Action
204300,MOBA
204300,Platformer
204300,Side Scroller
204300,Strategy
204303,Action
204303,Strategy
204340,Action
204340,Adventure
204340,FPS
204340,Shooter
204371,Action
204371,Adventure
204371,RPG
204372,Action
204372,Adventure
204372,RPG
204380,Action
204380,RPG
204384,RPG
204385,Action
204385,RPG
204386,Action
204386,RPG
204388,Action
204388,RPG
204390,Action
204390,Roguelike
204390,Twin Stick Shooter
204440,Adventure
204440,Hidden Object
204440,Point & Click
204450,Action
204450,Adventure
204450,Alternate History
204450,Arcade
204450,FPS
204450,Shooter
204530,Action
204530,Real-Time Strategy
204530,Strategy
204530,Tactical
204530,Tower Defense
204560,Action
204560,RPG
204560,Strategy
204560,Tactical RPG
204580,Action
204630,Action
204630,Adventure
204630,Racing
204630,Sandbox
204630,Shooter
204860,Action
204860,Real-Time Strategy
204860,Strategy
204880,4X
204880,Base Building
204880,Grand Strategy
204880,Real-Time Strategy
204880,Real-Time Tactics
204880,Space Sim
204880,Strategy
204880,Tactical
204880,Vehicular Combat
204880,Wargame
204900,Strategy
204901,Strategy
204940,Grand Strategy
204940,Strategy
205020,Adventure
205020,Point & Click
205020,Puzzle
205060,Action
205060,Rhythm
205070,Action
205070,Rhythm
205080,Action
205080,Bullet Hell
205080,Rhythm
205080,Shoot 'Em Up
205080,Shooter
205100,Action
205100,Adventure
205100,Dystopian
205100,FPS
205100,Immersive Sim
205100,RPG
205100,Shooter
205100,Stealth
205230,Action
205230,Adventure
205230,Metroidvania
205230,Platformer
205230,Side Scroller
205530,Simulation
205530,Strategy
205530,Tanks
205530,Tower Defense
205550,Action
205550,Shooter
205550,Third-Person Shooter
205610,Action
205610,Adventure
205610,Economy
205610,Management
205610,Naval Combat
205610,Sailing
205610,Simulation
205610,Strategy
205610,Trading
205630,Simulation
205630,Strategy
205632,Simulation
205632,Strategy
205633,Simulation
205633,Strategy
205634,Simulation
205634,Strategy
205635,Simulation
205635,Strategy
205636,Simulation
205636,Strategy
205637,Simulation
205637,Strategy
205638,Simulation
205638,Strategy
205650,Adventure
205650,Escape Room
205650,Point & Click
205650,Puzzle
205690,Adventure
205690,Metroidvania
205690,Platformer
205690,Puzzle
205690,Puzzle Platformer
205710,Action
205710,Adventure
205710,RPG
205710,Sandbox
205730,Action
205730,Adventure
205730,Metroidvania
205730,Puzzle
205730,Side Scroller
205810,RPG
205810,Simulation
205810,Strategy
205810,Tactical
205810,Tactical RPG
205810,Turn-Based Tactics
205830,Action
205830,Arcade
205830,Match 3
205830,Puzzle
205840,Adventure
205840,Escape Room
205840,Point & Click
205840,Puzzle
205870,Puzzle
205910,3D Platformer
205910,Action
205910,Adventure
205910,Platformer
205910,Puzzle
205910,Sandbox
205950,3D Platformer
205950,Action
205950,Arcade
205950,Platformer
205950,Sports
205990,4X
205990,Adventure
205990,Hex Grid
205990,RPG
205990,Strategy
205990,Turn-Based
205990,Turn-Based Strategy
206020,CRPG
206020,Party-Based RPG
206020,RPG
206020,Turn-Based
206040,CRPG
206040,Party-Based RPG
206040,RPG
206040,Turn-Based
206060,CRPG
206060,Party-Based RPG
206060,RPG
206060,Turn-Based
206060,Turn-Based Combat
206190,Action
206190,Adventure
206190,Hacking
206190,Level Editor
206190,Platformer
206190,Puzzle
206190,Stealth
206190,Strategy
206230,Action
206250,Action
206250,Action RPG
206250,Dungeon Crawler
206250,Hack and Slash
206250,JRPG
206250,RPG
206370,Action
206370,Platformer
206370,Puzzle
206370,Puzzle Platformer
206370,Side Scroller
206410,Puzzle
206410,Strategy
206420,Action
206420,Adventure
206420,Sandbox
206420,Third-Person Shooter
206440,Adventure
206440,Interactive Fiction
206440,RPG
206500,Action
206500,Adventure
206500,MOBA
206500,Mechs
206500,RPG
206500,Real-Time Strategy
206500,Shooter
206500,Strategy
206521,Action
206521,Adventure
206521,RPG
206522,Action
206522,Adventure
206522,RPG
206610,Match 3
206610,Puzzle
206690,Strategy
206690,Tower Defense
206760,Action
206760,FPS
206760,Shooter
207000,Action
207000,Adventure
207000,Platformer
207020,Arcade
207020,Racing
207040,Action
207040,Arcade
207040,Bullet Hell
207040,Shoot 'Em Up
207040,Shooter
207040,Side Scroller
207080,Dystopian
207140,Action
207140,Arcade
207140,Level Editor
207140,Platformer
207140,Racing
207140,Sports
207170,Action
207170,Adventure
207170,Dungeon Crawler
207170,Grid-Based Movement
207170,Level Editor
207170,Party-Based RPG
207170,Puzzle
207170,RPG
207170,Tactical
207190,Action
207190,Adventure
207190,Racing
207230,Action
207230,Adventure
207230,Fighting
207230,Hack and Slash
207230,MOBA
207230,RPG
207230,Third-Person Shooter
207250,Strategy
207250,Tower Defense
207320,Action
207320,Action RPG
207320,Adventure
207320,Dungeon Crawler
207320,Hack and Slash
207320,JRPG
207320,RPG
207350,Action
207350,Action RPG
207350,Adventure
207350,Dungeon Crawler
207350,Hack and Slash
207350,JRPG
207350,RPG
207420,Action
207420,Adventure
207420,Arcade
207420,Puzzle
207420,RPG
207430,Dungeon Crawler
207430,Hack and Slash
207430,RPG
207430,Roguelike
207430,Traditional Roguelike
207430,Turn-Based
207490,Action
207490,Adventure
207490,Platformer
207490,Side Scroller
207530,Action
207530,Arcade
207530,Beat 'em up
207530,Platformer
207530,Side Scroller
207570,Puzzle
207570,Sokoban
207610,Action
207610,Adventure
207610,Comic Book
207610,Point & Click
207610,Survival
207620,Adventure
207620,Point & Click
207620,Survival
207650,Action
207650,Puzzle
207650,Strategy
207690,Adventure
207690,Nature
207690,Point & Click
207690,Puzzle
207690,Surreal
207710,Strategy
207730,Action
207730,Real-Time Strategy
207730,Strategy
207750,Action
207750,Arcade
207750,Bullet Hell
207750,Rhythm
207750,Shoot 'Em Up
207750,Shooter
207790,Arcade
207790,Flight
207790,Simulation
207815,Action
207815,FPS
207815,Heist
207815,Shooter
207816,Action
207870,Action
207870,FPS
207870,RPG
207930,Action
207930,Arcade
207930,Beat 'em up
207930,Fighting
207930,Hack and Slash
207930,Platformer
207930,RPG
207930,Side Scroller
208110,Adventure
208110,Point & Click
208110,Puzzle
208140,4X
208140,Diplomacy
208140,Grand Strategy
208140,Management
208140,Sandbox
208140,Simulation
208140,Strategy
208140,Turn-Based
208140,Turn-Based Strategy
208200,Action
208200,FPS
208200,Shooter
208200,Survival
208200,Survival Horror
208280,Simulation
208281,Simulation
208282,Simulation
208283,Simulation
208284,Simulation
208286,Simulation
208287,Sandbox
208287,Simulation
208287,Trains
208288,Simulation
208289,Simulation
208292,Building
208292,City Builder
208292,Driving
208292,Flight
208292,Level Editor
208292,Sandbox
208292,Simulation
208292,Trains
208293,Simulation
208294,Simulation
208296,Simulation
208298,Sandbox
208298,Simulation
208298,Trains
208300,Sandbox
208300,Simulation
208300,Trains
208301,Simulation
208302,Simulation
208303,Simulation
208304,Simulation
208306,Sandbox
208306,Simulation
208306,Trains
208307,Simulation
208307,Trains
208318,Building
208318,City Builder
208318,Driving
208318,Flight
208318,Level Editor
208318,Sandbox
208318,Simulation
208318,Trains
208319,Sandbox
208319,Simulation
208319,Trains
208342,Simulation
208343,Sandbox
208343,Simulation
208343,Trains
208346,Sandbox
208346,Simulation
208346,Trains
208348,Simulation
208349,Simulation
208350,Simulation
208351,Sandbox
208351,Simulation
208351,Trains
208352,Simulation
208353,Sandbox
208353,Simulation
208353,Trains
208354,Sandbox
208354,Simulation
208354,Trains
208355,Sandbox
208355,Simulation
208355,Trains
208356,Simulation
208361,Simulation
208362,Sandbox
208362,Simulation
208362,Trains
208363,Simulation
208363,Trains
208364,Sandbox
208364,Simulation
208364,Trains
208365,Sandbox
208365,Simulation
208365,Trains
208367,Sandbox
208367,Simulation
208367,Trains
208369,Sandbox
208369,Simulation
208369,Trains
208370,Simulation
208371,Sandbox
208371,Simulation
208371,Trains
208375,Simulation
208376,Sandbox
208376,Simulation
208376,Trains
208377,Sandbox
208377,Simulation
208377,Trains
208379,Sandbox
208379,Simulation
208379,Trains
208400,Adventure
208400,CRPG
208400,Grid-Based Movement
208400,Party-Based RPG
208400,RPG
208400,Strategy
208400,Turn-Based
208400,Turn-Based Combat
208460,Action
208460,Real-Time Strategy
208460,Strategy
208520,Management
208520,RPG
208520,Sandbox
208520,Simulation
208520,Strategy
208520,Tactical
208520,Turn-Based
208520,Turn-Based Combat
208520,Turn-Based Strategy
208520,Turn-Based Tactics
208541,RPG
208541,Strategy
208544,RPG
208544,Strategy
208546,RPG
208546,Strategy
208570,Action
208570,Adventure
208570,Stealth
208575,Action
208575,Adventure
208575,Immersive Sim
208575,Stealth
208580,Action
208580,Adventure
208580,Party-Based RPG
208580,RPG
208580,Turn-Based
208580,Turn-Based Combat
208600,Flight
208600,Simulation
208620,Adventure
208620,Hidden Object
208620,Puzzle
208630,Adventure
208630,Hidden Object
208630,Point & Click
208630,Puzzle
208640,Adventure
208640,Hidden Object
208640,Puzzle
208670,Action
208670,Adventure
208670,Beat 'em up
208670,Character Action Game
208670,Hack and Slash
208670,RPG
208670,Spectacle fighter
208690,Action
208690,FPS
208690,RPG
208710,Action
208710,Puzzle
208730,Action
208730,Action RPG
208730,Adventure
208730,RPG
208740,Action
208740,RPG
208741,Action
208741,RPG
208742,Action
208742,RPG
208750,Action
208750,Adventure
208750,Hack and Slash
208750,Metroidvania
208750,Platformer
208750,RPG
208750,Side Scroller
208790,Action
208790,Adventure
208791,Action
208791,Adventure
208792,Action
208792,Adventure
208793,Action
208793,Adventure
208801,Action
208801,Adventure
208802,Action
208802,Adventure
208803,Action
208803,Adventure
208804,Action
208804,Adventure
208805,Action
208805,Adventure
208806,Action
208806,Adventure
208807,Action
208807,Adventure
208808,Action
208808,Adventure
208809,Action
208809,Adventure
208810,Action
208810,Adventure
208811,Action
208811,Adventure
208812,Action
208812,Adventure
208813,Action
208813,Adventure
208814,Action
208814,Adventure
208817,Action
208817,Adventure
208818,Action
208818,Adventure
208981,Action
208981,Adventure
209000,Action
209000,Action-Adventure
209000,Adventure
209000,Beat 'em up
209000,Comic Book
209000,Fighting
209000,RPG
209000,Sandbox
209000,Stealth
209000,Third-Person Shooter
209060,Action
209060,Arcade
209060,Arena Shooter
209060,Bullet Hell
209060,FPS
209060,Level Editor
209060,Shooter
209080,Action
209080,Adventure
209080,FPS
209080,Flight
209080,Shooter
209080,Simulation
209080,Strategy
209080,Tactical
209100,Action
209100,Adventure
209100,Shooter
209100,Survival Horror
209100,Third-Person Shooter
209120,2D Fighter
209120,Action
209120,Arcade
209120,Beat 'em up
209120,Fighting
209160,Action
209160,FPS
209160,Hacking
209160,Shooter
209160,Survival Horror
209160,Tactical
209190,Action
209190,Level Editor
209190,Platformer
209190,Puzzle
209190,Puzzle Platformer
209190,Stealth
209202,Action
209202,Stealth
209230,Adventure
209230,Hidden Object
209230,Point & Click
209230,Puzzle
209330,Action
209330,Action Roguelike
209330,Adventure
209330,Experimental
209330,Metroidvania
209330,Platformer
209330,Roguelite
209330,Roguevania
209330,Side Scroller
209360,Action
209360,Twin Stick Shooter
209370,Adventure
209370,Dating Sim
209370,Hacking
209370,Interactive Fiction
209370,Visual Novel
209460,Action
209460,FPS
209540,Action
209540,Flight
209540,Mechs
209540,Shooter
209540,Simulation
209540,Space Sim
209540,Third-Person Shooter
209610,Simulation
209630,Action
209630,Adventure
209630,FPS
209630,Platformer
209630,Puzzle
209650,Action
209650,FPS
209650,Mechs
209650,Shooter
209670,Action
209670,Platformer
209670,Real-Time Strategy
209670,Sandbox
209670,Strategy
209690,Strategy
209690,Tower Defense
209730,Action
209730,Action RPG
209730,Dungeon Crawler
209730,Hack and Slash
209730,RPG
209750,Action
209750,Strategy
209771,Strategy
209772,Strategy
209790,Puzzle
209811,Strategy
209812,Strategy
209812,Tactical
209812,Turn-Based Strategy
209830,Action
209830,Adventure
209830,RPG
209830,Side Scroller
209830,Simulation
209830,Survival
209830,Survival Horror
209850,Strategy
209850,Turn-Based
209850,Turn-Based Strategy
209950,City Builder
209950,Match 3
209950,Puzzle
209950,Strategy
210012,Action
210013,Action
210014,Action
210015,Action
210017,Action
210019,Action
210113,Action
210113,Fighting
210170,Action
210170,Nature
210170,Puzzle
210170,Strategy
210230,Adventure
210230,Point & Click
210230,Puzzle
210490,Action
210490,Strategy
210561,Action
210561,Sniper
210770,Action
210770,Adventure
210770,FPS
210770,RPG
210770,Shooter
210770,Strategy
210770,Survival
210770,Tower Defense
210892,Strategy
210894,Strategy
210895,Strategy
210896,Strategy
210898,Strategy
210899,Strategy
210900,Strategy
210901,Strategy
210902,Alternate History
210902,Grand Strategy
210902,Strategy
210904,Strategy
210905,Strategy
210906,Strategy
210908,Grand Strategy
210908,Strategy
210931,Action
210932,Action
210933,Action
210934,Action
210936,Action
210937,Action
210938,Action
210943,Action
210944,Action
210945,Action
210950,Action
210950,Adventure
210950,Hack and Slash
210950,RPG
210970,Adventure
210970,Puzzle
210970,Surreal
210970,Walking Simulator
211010,Action
211010,RPG
211010,Shooter
211010,Top-Down Shooter
211070,Action
211070,Board Game
211070,Chess
211070,Strategy
211160,Action
211160,Action RPG
211160,Adventure
211160,Hack and Slash
211160,RPG
211160,Strategy
211180,Adventure
211180,Platformer
211180,Puzzle
211260,2D Platformer
211260,Action
