app_id,name,community_id,community_size
215790,Dream Pinball 3D,0,4728
215870,Dungeon-Party,0,4728
215930,Jagged Alliance 2 - Wildfire,0,4728
216090,Go Home Dinosaurs!,0,4728
216130,Gemini Wars,0,4728
216290,Gateways,0,4728
216670,Great Big War Game,0,4728
217100,Dementium II HD,0,4728
217120,Waves 2: Notorious,0,4728
217270,Karateka,0,4728
217290,Din's Curse,0,4728
217690,Anna - Extended Edition,0,4728
218020,Nethergate: Resurrection,0,4728
218510,Planets Under Attack,0,4728
218660,iBomber Attack,0,4728
218740,Pid,0,4728
218820,Mercenary Kings: Reloaded Edition,0,4728
219190,Ultratron,0,4728
219200,Droid Assault,0,4728
220460,Cargo Commander,0,4728
220900,Jack Lumber,0,4728
221180,Eufloria HD,0,4728
222140,Puddle,0,4728
222160,Hamlet or the Last Game without MMORPG Features Shaders and Product Placement,0,4728
222180,Mushroom Men: Truffle Trouble,0,4728
222640,Aarklash: Legacy,0,4728
222660,Retro/Grade,0,4728
222980,Dead Pixels,0,4728
223220,Giana Sisters: Twisted Dreams,0,4728
223430,Miner Wars 2081,0,4728
223450,Dyad,0,4728
223510,Miasmata,0,4728
223730,Fly'N,0,4728
224040,LocoCycle,0,4728
224820,Super House of Dead Ninjas,0,4728
224900,Iron Sky: Invasion,0,4728
224940,Legacy of Kain: Soul Reaver 2,0,4728
225200,Farming Simulator 2013 Modding Tutorials,0,4728
225280,Full Mojo Rampage,0,4728
225360,DARK,0,4728
226100,PixelJunk™ Nom Nom Galaxy,0,4728
226120,Weird Worlds: Return to Infinite Space,0,4728
226620,Desktop Dungeons,0,4728
226740,Monster Loves You!,0,4728
226960,Ironclad Tactics,0,4728
227200,Waking Mars,0,4728
227220,Sang-Froid - Tales of Werewolves,0,4728
227380,Dragon's Lair,0,4728
227560,Scourge: Outbreak,0,4728
227580,10000000,0,4728
227800,Retrovirus,0,4728
228320,A Valley Without Wind 2,0,4728
228440,Cubemen 2,0,4728
228960,Skulls of the Shogun,0,4728
229480,Dungeons & Dragons: Chronicles of Mystara,0,4728
229520,Dungeon Hearts,0,4728
229580,Dream,0,4728
229600,Bientôt l'été,0,4728
229870,ShootMania Storm,0,4728
229890,Joe Danger,0,4728
230150,Incredipede,0,4728
230330,FINAL FANTASY® XI: Ultimate Collection Seekers Edition,0,4728
230650,Lords of Football,0,4728
230840,Daylight,0,4728
230860,Cannon Brawl,0,4728
230980,Starseed Pilgrim,0,4728
231020,Storm,0,4728
231040,Beatbuddy: Tale of the Guardians,0,4728
231310,MirrorMoon EP,0,4728
231720,Bad Hotel,0,4728
232970,Thunder Wolves,0,4728
233110,Defense Technica,0,4728
233190,Final Exam,0,4728
233230,Kairo,0,4728
233310,Avadon 2: The Corruption,0,4728
233350,Sudeki,0,4728
233410,Tomb Raider - The Final Hours Digital Book,0,4728
233510,Lunnye Devitsy,0,4728
233530,Wake,0,4728
233550,Another World – 20th Anniversary Edition,0,4728
233700,Sword of the Stars: The Pit,0,4728
234160,Strike Suit Infinity,0,4728
234290,Zack Zero,0,4728
234370,Shattered Haven,0,4728
234390,Teleglitch: Die More Edition,0,4728
234490,Rush Bros.,0,4728
234820,Driver Fusion - The Best Driver & Device Solution,0,4728
234900,Anodyne,0,4728
234920,Dyscourse,0,4728
234940,The 39 Steps,0,4728
235070,Bad Bots,0,4728
235250,Super Sanctum TD,0,4728
235320,Original War,0,4728
235360,Prime World: Defenders,0,4728
235720,Cubetractor,0,4728
235820,Element4l,0,4728
235980,Tetrobot and Co.,0,4728
236730,Anomaly 2,0,4728
237350,Frozen Cortex,0,4728
237550,Realms of Arkania: Blade of Destiny,0,4728
237570,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,0,4728
237760,Intake,0,4728
237950,UFO: Afterlight,0,4728
238050,The Apogee Throwback Pack,0,4728
238280,Legend of Dungeon,0,4728
238530,Super Puzzle Platformer Deluxe,0,4728
238630,Fist Puncher,0,4728
238890,Skyward Collapse,0,4728
238910,Bionic Dues,0,4728
